time,symbol,text,raw_text,url,src_sentiment,raw_title,source_name,sentiment
2020-04-06 16:23:42-04:00,PYPL,contactless payments get boost coronavirus pandemic precautions cnbc kate rooney reports increased demand contactless payment options due coronavirus,CNBC's Kate Rooney reports there is an increased demand for contactless payment options due to the coronavirus.,https://www.youtube.com/watch?v=6dtalmQaJtQ,Positive,Contactless payments get a boost from coronavirus pandemic precautions,CNBC Television,1
2020-04-07 13:47:13-04:00,PYPL,fintech stocks could materially benefit fintech disruption may rude awakening established institutions via many financial services fintech stocks see upside,"Fintech ""disruption"" may be a rude awakening for some established institutions. But via M&A, many of these financial services and fintech stocks see further upside.",https://investorplace.com/2020/04/5-fintech-stocks-that-could-materially-benefit-from-ma/,Positive,5 Fintech Stocks That Could Materially Benefit From M&A,InvestorPlace,0
2020-04-08 12:00:24-04:00,PYPL,paypal stock covid emergency provide opportunity gain share paypal stock could gain market share amid shifts merchant consumer behavior caused covid said one analyst exposure small business loans paypal immune,"PayPal stock could gain market share amid shifts in merchant and consumer behavior caused by Covid-19, said one analyst. But, with exposure to small business loans, PayPal is not immune.",https://www.investors.com/news/technology/paypal-stock-covid-19-outlook/,Positive,PayPal Stock: Will Covid-19 Emergency Provide Opportunity To Gain Share?,Investors Business Daily,0
2020-04-08 13:53:58-04:00,PYPL,medical device companies good values today askhalftime halftime report traders answer viewer questions askhalftime,"The ""Halftime Report"" traders answer viewer questions in #AskHalftime",https://www.youtube.com/watch?v=wr7lfRNRpx8,Neutral,What medical device companies are good values today? and more #AskHalftime,CNBC Television,0
2020-04-09 07:53:22-04:00,PYPL,trade day paypal stock ready reverse pypl stock rallied close past couple weeks strong run however stock approaching serious technical overhead resistance charts,PYPL stock rallied close to 30% over the past couple of weeks. After this strong run however the stock is approaching some serious technical overhead resistance on the charts.,https://investorplace.com/2020/04/trade-of-the-day-paypal-stock-is-ready-to-go-the-other-way-again/,Neutral,Trade of the Day: Paypal Stock Is Ready to Reverse Again,InvestorPlace,0
2020-04-09 08:00:00-04:00,PYPL,good quality sector etfs stocks buy right sectors extremely well positioned survive market shocks buy related etfs stocks,These sectors are extremely well-positioned to survive market shocks. Buy the related ETFs and stocks.,http://www.zacks.com/stock/news/862376/4-good-quality-sector-etfs-stocks-to-buy-right-now,Positive,4 Good Quality Sector ETFs & Stocks to Buy Right Now,Zacks Investment Research,0
2020-04-09 15:05:52-04:00,PYPL,paypal stock long term winner paypal represents great value right discounted price pypl stock offers attractive entry point long term investors post paypal stock long term winner appeared first investorplace,"PayPal represents great value right now, as the discounted price of PYPL stock offers an attractive entry point for long-term investors.
The post PayPal Stock Is a Long-Term Winner appeared first on InvestorPlace.",https://investorplace.com/2020/04/paypal-pypl-stock-is-a-long-term-winner/,Positive,PayPal Stock Is a Long-Term Winner,InvestorPlace,0
2020-04-09 17:45:19-04:00,PYPL,paypal pypl gains lags market know paypal pypl closed latest trading session marking move prior day,"Paypal (PYPL) closed at $105.84 in the latest trading session, marking a +0.74% move from the prior day.",http://www.zacks.com/stock/news/863617/paypal-pypl-gains-but-lags-market-what-you-should-know,Positive,Paypal (PYPL) Gains But Lags Market: What You Should Know,Zacks Investment Research,0
2020-04-10 21:48:13-04:00,PYPL,paypal intuit quickbooks approved take part coronavirus small business emergency loan program two companies among first non bank fintech companies approved small business association paycheck protection program,"The two companies are among the first non-bank, fintech companies to be approved for the Small Business Association's Paycheck Protection Program.",https://www.cnbc.com/2020/04/11/paypal-intuit-quickbooks-approved-for-coronavirus-small-business-loan.html,Neutral,"PayPal, Intuit QuickBooks approved to take part in coronavirus, small-business emergency loan program",CNBC,0
2020-04-13 11:02:25-04:00,PYPL,paypal intuit make emergency small business coronavirus loans fintechs join traditional banks new small business administration lending program,The fintechs join traditional banks in the new Small Business Administration lending program.,https://www.fool.com/investing/2020/04/13/paypal-and-intuit-can-make-emergency-small-busines.aspx,Neutral,PayPal and Intuit Can Make Emergency Small-Business Coronavirus Loans,The Motley Fool,0
2020-04-13 12:10:32-04:00,PYPL,big tech new buffett market volatility remains elevated lessons financial crisis showcase market risk remains high,"Market volatility remains elevated, lessons from the financial crisis showcase market risk remains very, very high.",https://seekingalpha.com/article/4337281-big-tech-is-new-buffett,Positive,Big Tech Is The New Buffett,Seeking Alpha,0
2020-04-13 12:29:01-04:00,PYPL,paypal intuit square approved offer loans small businesses coronavirus relief program fintech companies lobbying weeks able participate u government emergency lending program small businesses,Fintech companies have been lobbying for weeks to be able to participate in the U.S. government’s emergency lending program for small businesses.,https://techcrunch.com/2020/04/13/paypal-intuit-square-approved-to-offer-loans-to-small-businesses-through-coronavirus-relief-program/,Positive,"PayPal, Intuit, & Square approved to offer loans to small businesses through coronavirus relief program",TechCrunch,0
2020-04-13 15:32:00-04:00,PYPL,paypal help u government distribute paycheck protection loans intuit square also approved process small business lending stimulus package,Intuit and Square also approved to process small-business lending under the stimulus package.,https://www.fool.com/investing/2020/04/13/paypal-helps-us-government-distribute-paycheck-pro.aspx,Positive,PayPal to Help U.S. Government Distribute Paycheck Protection Loans,The Motley Fool,0
2020-04-13 17:10:16-04:00,PYPL,fintech companies approved sba loan program cnbc kate rooney reports financial technology companies approved process small business loans,CNBC's Kate Rooney reports on financial technology companies that have been approved to process small business loans.,https://www.youtube.com/watch?v=DQLjGsQ1zuM,Positive,Fintech companies approved for SBA loan program,CNBC Television,0
2020-04-14 11:36:00-04:00,PYPL,paypal pypl offer ppp access combat coronavirus woes paypal pypl extends help small businesses providing access paycheck protection program ppp loans,PayPal (PYPL) extends help to small businesses by providing access to Paycheck Protection Program (PPP) loans.,http://www.zacks.com/stock/news/870528/paypal-pypl-to-offer-ppp-access-to-combat-coronavirus-woes,Negative,PayPal (PYPL) to Offer PPP Access to Combat Coronavirus Woes,Zacks Investment Research,0
2020-04-14 12:09:52-04:00,PYPL,stocks buy year old digitalization trends changing live work ten stocks buy perfect long term portfolio young children,"With digitalization trends changing how we live and work, these ten stocks to buy are perfect for your long-term portfolio – or your young children’s.",https://investorplace.com/2020/04/10-stocks-to-buy-for-your-10-year-old/,Positive,10 Stocks to Buy for Your 10-Year-Old,InvestorPlace,0
2020-04-14 13:41:26-04:00,PYPL,buying dips mean askhalftime halftime report traders answer viewer questions askhalftime,"The ""Halftime Report"" traders answer viewer questions in #AskHalftime.",https://www.youtube.com/watch?v=O5NB954WNSM,Positive,"What does ""buying the dips"" mean? #AskHalftime",CNBC Television,0
2020-04-15 07:48:29-04:00,PYPL,big stock charts wednesday apple paypal johnson johnson wednesday big stock charts feature names gapped serious momentum post big stock charts wednesday apple paypal johnson johnson appeared first investorplace,"Wednesday's big stock charts feature names that gapped up with serious momentum.
The post 3 Big Stock Charts for Wednesday: Apple, Paypal, and Johnson & Johnson appeared first on InvestorPlace.",https://investorplace.com/2020/04/3-big-stock-charts-for-wednesday-apple-paypal-and-johnson-johnson/,Neutral,"3 Big Stock Charts for Wednesday: Apple, Paypal, and Johnson & Johnson",InvestorPlace,0
2020-04-15 12:30:00-04:00,PYPL,e commerce stocks buy right investors looking benefit rapid rise online shopping bank companies,Investors looking to benefit from the rapid rise of online shopping can bank on these companies.,https://www.fool.com/investing/2020/04/15/3-e-commerce-stocks-to-buy-right-now.aspx,Positive,3 E-Commerce Stocks to Buy Right Now,The Motley Fool,0
2020-04-15 12:31:35-04:00,PYPL,paypal pypl report results expect paypal pypl possess right combination two key ingredients likely earnings beat upcoming report get prepared key expectations,Paypal (PYPL) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,http://www.zacks.com/stock/news/872512/paypal-pypl-to-report-q1-results-what-to-expect,Neutral,Paypal (PYPL) to Report Q1 Results: What to Expect,Zacks Investment Research,0
2020-04-15 17:50:11-04:00,PYPL,paypal pypl stock moves know paypal pypl closed latest trading session marking move prior day,"Paypal (PYPL) closed at $107.95 in the latest trading session, marking a -1.67% move from the prior day.",http://www.zacks.com/stock/news/873110/paypal-pypl-stock-moves-167-what-you-should-know,Neutral,Paypal (PYPL) Stock Moves -1.67%: What You Should Know,Zacks Investment Research,0
2020-04-16 11:42:21-04:00,PYPL,look paypal overlooked billion competitive advantage e commerce stock drowning cash management using expand company moat,"This e-commerce stock is drowning in cash, and management is using it to expand the company's moat.",https://www.fool.com/investing/2020/04/16/paypal-overlooked-competitive-advantage.aspx,Positive,A Look at PayPal's Overlooked $13.6 Billion Competitive Advantage,The Motley Fool,0
2020-04-17 08:56:00-04:00,PYPL,contactless payment gains steam fb amzn others watch online payment solution providers like paypal pypl facebook apple among others benefit coronavirus induced quarantine phase,"Online payment solution providers like PayPal (PYPL), Facebook and Apple, among others, to benefit during the coronavirus-induced quarantine phase.",http://www.zacks.com/stock/news/876010/contactless-payment-gains-steam-fb-amzn-others-to-watch,Positive,"Contactless Payment Gains Steam: FB, AMZN & Others to Watch",Zacks Investment Research,0
2020-04-22 06:51:00-04:00,PYPL,growth stocks buy stimulus check stimulate financial future investments high quality companies,Stimulate your financial future with investments in these high-quality companies.,https://www.fool.com/investing/2020/04/22/3-growth-stocks-to-buy-with-your-stimulus-check.aspx,Positive,3 Growth Stocks to Buy With Your Stimulus Check,The Motley Fool,1
2020-04-22 09:13:00-04:00,PYPL,fintech stocks watch amid coronavirus crisis sharp increase use fintech observed world readjusts life fighting novel coronavirus economic downturn,"The sharp increase in the use of fintech has been observed as the world readjusts to life, fighting against the novel coronavirus and economic downturn.",http://www.zacks.com/stock/news/883577/5-fintech-stocks-to-watch-out-amid-coronavirus-crisis,Neutral,5 Fintech Stocks to Watch Out Amid Coronavirus Crisis,Zacks Investment Research,1
2020-04-22 14:04:00-04:00,PYPL,paypal square rising today payment processors getting boost one day big news items,The payment processors are getting a boost from one of the day's big news items.,https://www.fool.com/investing/2020/04/22/heres-why-paypal-and-square-are-rising-today.aspx,Positive,Here's Why PayPal and Square Are Rising Today,The Motley Fool,1
2020-04-23 08:20:00-04:00,PYPL,paypal newest weapon hits amazon right hurts popular payments platform moved data monetization space acquiring tool collect detailed consumer information,The popular payments platform has moved into the data-monetization space after acquiring a tool to collect detailed consumer information.,https://www.fool.com/investing/2020/04/23/paypals-newest-weapon-hits-amazon-where-it-hurts.aspx,Neutral,PayPal's Newest Weapon Hits Amazon Right Where It Hurts,The Motley Fool,0
2020-04-24 17:52:43-04:00,PYPL,markets finish strong setups expand adobe paypal atlassian among markets finished week strong make weakness earlier week,Markets finished the week strong to make up for the weakness earlier in the week.,https://www.youtube.com/watch?v=qR7ppKyM62w,Positive,"Markets Finish Strong As Setups Expand; Adobe, Paypal and Atlassian Among Them",Investors Business Daily,0
2020-04-28 07:15:00-04:00,PYPL,got invest buy top stocks right powerful societal technological trends accelerating due global pandemic boosting companies already impressive growth,Powerful societal and technological trends are only accelerating due to the global pandemic and boosting these companies' already impressive growth.,https://www.fool.com/investing/2020/04/28/if-youve-got-3000-to-invest-buy-these-3-top-stocks.aspx,Positive,"If You've Got $3,000 to Invest, Buy These 3 Top Stocks Right Now",The Motley Fool,0
2020-04-29 07:07:00-04:00,PYPL,stocks could lead post coronavirus contactless payment evolution consumers may never feel entirely comfortable touching anything store setting stage names allow touch free experience,"Consumers may never feel entirely comfortable touching anything in a store again, setting the stage for names that allow a touch-free experience.",https://www.fool.com/investing/2020/04/29/3-stocks-lead-coronavirus-contactless-payment.aspx,Positive,These Stocks Could Lead the Post-Coronavirus Contactless Payment Evolution,The Motley Fool,0
2020-04-29 09:45:00-04:00,PYPL,better buy paypal holdings vs square companies experiencing strong growth one clearly better choice,Both companies are experiencing strong growth. Is one clearly a better choice?,https://www.fool.com/investing/2020/04/29/better-buy-paypal-holdings-vs-square.aspx,Neutral,Better Buy: PayPal Holdings vs. Square,The Motley Fool,0
2020-04-29 12:34:09-04:00,PYPL,nothing slow paypal pypl stock benefit paypal continued disruption banking industry paypal venmo seeing higher traffic numbers,PYPL stock will benefit from PayPal's continued disruption of the banking industry. Both PayPal and Venmo are seeing higher traffic numbers.,https://investorplace.com/2020/04/nothing-can-slow-down-pypl-stock-now/,Positive,Nothing Can Slow Down PayPal Now,InvestorPlace,0
2020-04-29 12:34:22-04:00,PYPL,earnings preview paypal pypl earnings expected decline paypal pypl possess right combination two key ingredients likely earnings beat upcoming report get prepared key expectations,Paypal (PYPL) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,http://www.zacks.com/stock/news/899082/earnings-preview-paypal-pypl-q1-earnings-expected-to-decline,Negative,Earnings Preview: Paypal (PYPL) Q1 Earnings Expected to Decline,Zacks Investment Research,0
2020-04-30 07:00:25-04:00,PYPL,paypal ceo dan schulman leading inclusive way forward spent decades running wall street wolves rethinking capitalism,He spent decades running with Wall Street’s wolves. Now he’s rethinking capitalism.,https://www.fastcompany.com/90490899/how-paypal-ceo-dan-schulman-is-leading-a-more-inclusive-way-forward,Positive,How PayPal CEO Dan Schulman is leading a more inclusive way forward,Fast Company,0
2020-04-30 09:30:30-04:00,PYPL,paypal elixir need awful earnings season sugarcoating fact earnings season mired ugly sentiment however pypl stock provides hope thanks powerful fundamentals driving narrative,"There’s no sugarcoating the fact that this earnings season is mired with ugly sentiment. However, PYPL stock provides some hope thanks to powerful fundamentals driving its narrative.",https://investorplace.com/2020/04/pypl-stock-is-the-elixir-we-need-in-this-awful-earnings-season/,Positive,PayPal Is the Elixir We Need in This Awful Earnings Season,InvestorPlace,0
2020-04-30 17:45:24-04:00,PYPL,paypal pypl stock moves know paypal pypl closed latest trading session marking move prior day,"Paypal (PYPL) closed at $122.93 in the latest trading session, marking a -0.53% move from the prior day.",http://www.zacks.com/stock/news/909795/paypal-pypl-stock-moves-053-what-you-should-know,Neutral,Paypal (PYPL) Stock Moves -0.53%: What You Should Know,Zacks Investment Research,0
2020-05-01 09:16:33-04:00,PYPL,covid impact fintech covid impact fintech,COVID-19s Impact On Fintech,https://seekingalpha.com/article/4341924-covidminus-19s-impact-on-fintech,Neutral,COVID-19s Impact On Fintech,Seeking Alpha,0
2020-05-01 10:31:00-04:00,PYPL,paypal pypl report earnings offing paypal pypl first quarter results likely reflect gains portfolio strength amid coronavirus crisis,PayPal's (PYPL) first-quarter results are likely to reflect gains from portfolio strength amid coronavirus crisis.,http://www.zacks.com/stock/news/910372/paypal-pypl-to-report-q1-earnings-whats-in-the-offing,Neutral,PayPal (PYPL) to Report Q1 Earnings: What's in the Offing?,Zacks Investment Research,0
2020-05-02 10:43:35-04:00,PYPL,shopify paypal apple supplier lumentum insulet match group stocks near buy points earnings due follow week reports keep eye shopify paypal apple supplier lumentum others near buy points earnings due,"You can't follow all of this week's reports, but keep an eye on Shopify, PayPal, Apple supplier Lumentum and others near buy points with earnings due.",https://www.investors.com/news/shopify-paypal-apple-supplier-near-buy-points-earnings-due/,Positive,"Shopify, PayPal, Apple Supplier Lumentum, Insulet, Match Group: 5 Stocks Near Buy Points With Earnings Due",Investors Business Daily,0
2020-05-04 17:20:19-04:00,PYPL,nasdaq moves shopify paypal insulet near buys earnings due shopify paypal insulet near buy points earnings due week,"Shopify, PayPal and Insulet are near buy points with earnings due this week.",https://www.youtube.com/watch?v=qPz3G3d4vB4,Positive,"Nasdaq Moves Up: Shopify, PayPal, Insulet Near Buys With Earnings Due",Investors Business Daily,0
2020-05-05 08:42:36-04:00,PYPL,paypal holdings pypl stock buy payment processing giant room grow benefitting expansion e commerce,The payment processing giant has more room to grow and is benefitting from the expansion of e-commerce.,https://www.fool.com/investing/2020/05/05/is-paypal-holdings-stock-a-buy.aspx,Positive,Is PayPal Holdings (PYPL) Stock a Buy?,The Motley Fool,1
2020-05-05 09:32:46-04:00,PYPL,buy paypal stock sees drop earnings paypal continues grow may well see company earnings pypl stock buy get dip print,PayPal continues to grow and we may very well see that in the company's earnings. PYPL stock is a buy if we get a dip after the print.,https://investorplace.com/2020/05/buy-paypal-pypl-stock-sees-a-drop-after-earnings/,Positive,Buy PayPal If Stock Sees a Drop After Earnings ,InvestorPlace,1
2020-05-05 09:39:00-04:00,PYPL,tech stocks may earnings roster shop sq anss sneak peek six notable technology stocks poised ahead first quarter results scheduled may,Here is a sneak peek on how six notable technology stocks are poised ahead of their first-quarter 2020 results scheduled for May 6.,http://www.zacks.com/stock/news/913892/tech-stocks-may-6-earnings-roster-shop-sq-anss-more,Neutral,"Tech Stocks' May 6 Earnings Roster: SHOP, SQ, ANSS & More",Zacks Investment Research,1
2020-05-05 10:17:26-04:00,PYPL,paypal stock resistance ahead earnings paypal stock completed round trip resistance strong recovery wave march low,PayPal stock has completed a round trip into 2019 and 2020 resistance after a strong recovery wave off the March low.,https://www.investopedia.com/paypal-stock-at-resistance-ahead-of-earnings-4844084,Neutral,PayPal Stock at Resistance Ahead of Earnings,Investopedia,1
2020-05-05 11:48:43-04:00,PYPL,paypal stock track new time high ahead earnings shares paypal holdings inc pypl tuesday trading track record new time high gains hold close according dow jones market data,"Shares of PayPal Holdings Inc. PYPL, +2.42% are up 2.5% in Tuesday trading and on track to record a new all-time high if the gains hold through the close, according to Dow Jones Market Data.",https://www.marketwatch.com/story/paypal-stock-on-track-for-new-all-time-high-ahead-of-earnings-2020-05-05,Positive,PayPal stock on track for new all-time high ahead of earnings,Market Watch,1
2020-05-05 23:03:32-04:00,PYPL,earnings watch lyft address existential questions paypal square earnings shed light payments amid pandemic covid outbreak could blip road ride hailing companies start existential crisis,The COVID-19 outbreak could be a blip in the road for ride-hailing companies — or the start of an existential crisis.,https://www.marketwatch.com/story/lyft-to-address-existential-questions-while-paypal-and-square-earnings-will-shed-light-on-payments-amid-pandemic-2020-05-05,Neutral,"Earnings Watch: Lyft to address existential questions, while PayPal and Square earnings will shed light on payments amid pandemic",Market Watch,1
2020-05-06 08:38:00-04:00,PYPL,paypal shares rose april online payments company part support small businesses crisis,The online payments company is doing its part to support small businesses during this crisis.,https://www.fool.com/investing/2020/05/06/why-paypals-shares-rose-29-in-april.aspx,Positive,Why PayPal's Shares Rose 29% in April,The Motley Fool,1
2020-05-06 13:22:46-04:00,PYPL,hot earnings charts week may finance travel healthcare industries survive coronavirus crisis,"Finance, travel and healthcare. How will these industries survive the coronavirus crisis?",https://www.youtube.com/watch?v=EaoGZKkShVU,Neutral,5 Hot Earnings Charts This Week (May 6),Zacks Investment Research,1
2020-05-06 16:18:52-04:00,PYPL,earnings results paypal says may largest transaction day history first quarter results fall short paypal holdings inc fell short first quarter expectations wednesday company felt impact covid pandemic march digital payments pioneer said trends improving april beyond may marked company highest volume transaction day history,"PayPal Holdings Inc. fell short of first-quarter expectations Wednesday as the company felt the impact of the COVID-19 pandemic in March, but the digital payments pioneer said that trends were improving in April and beyond, as May 1 marked the company’s highest volume transaction day in its history.",https://www.marketwatch.com/story/paypal-says-may-1-was-largest-transaction-day-in-its-history-but-first-quarter-results-fall-short-2020-05-06,Negative,"Earnings Results: PayPal says May 1 was largest transaction day in its history, but first-quarter results fall short",Market Watch,1
2020-05-06 16:32:27-04:00,PYPL,paypal reports mixed earnings withdraws guidance paypal nasdaq pypl reported quarterly earnings per share wednesday beat analyst consensus estimate cents,"PayPal (NASDAQ: PYPL) reported quarterly earnings of 83 per share on Wednesday, which beat the analyst consensus estimate of 76 cents by 9.21%.",https://www.benzinga.com/news/earnings/20/05/15972136/paypal-reports-mixed-q1-earnings-withdraws-guidance,Negative,"PayPal Reports Mixed Q1 Earnings, Withdraws Guidance",Benzinga,1
2020-05-06 16:36:38-04:00,PYPL,paypal profit slumps covid weighs spending payment processor paypal holdings inc reported slump first quarter profit wednesday consumers spent less due covid lockdowns unemployment numbers surged,"Payment processor Paypal Holdings Inc  reported an 87.4% slump in first-quarter profit on Wednesday, as consumers spent less due to the COVID-19 lockdowns and unemployment numbers surged.",https://www.reuters.com/article/us-paypal-results/paypal-profit-slumps-as-covid-19-weighs-on-spending-idUSKBN22I332,Negative,PayPal profit slumps as COVID-19 weighs on spending,Reuters,1
2020-05-06 16:43:43-04:00,PYPL,paypal earnings pypl stock falls poor performance paypal pypl earnings payment services company first quarter pypl stock taking beating hours wednesday post paypal earnings pypl stock falls poor performance appeared first investorplace,"PayPal (PYPL) earnings for the payment services company's first quarter of 2020 have PYPL stock taking a beating after-hours Wednesday.
The post PayPal Earnings: PYPL Stock Falls 4% on Poor Q1 Performance appeared first on InvestorPlace.",https://investorplace.com/2020/05/paypal-earnings-drop-pypl-stock/,Negative,PayPal Earnings: PYPL Stock Falls 4% on Poor Q1 Performance,InvestorPlace,1
2020-05-06 16:49:40-04:00,PYPL,top stock trades thursday pypl gld pton spce bynd beyond meat paypal gold peloton virgin galactic top stock trades thursday said let take look charts,"Beyond Meat, PayPal, Gold, Peloton and Virgin Galactic were our top stock trades for Thursday. That said, let's take a look at the charts now.",https://investorplace.com/2020/05/5-top-stock-trades-for-thursday-pypl-gld-pton-spce-bynd/,Neutral,"5 Top Stock Trades for Thursday: PYPL, GLD, PTON, SPCE, BYND",InvestorPlace,1
2020-05-06 17:06:03-04:00,PYPL,paypal earnings revenue payment volume miss estimates stock falls paypal reported first quarter earnings revenue total payment volume missed estimates late wednesday june quarter revenue outlook came views,"PayPal reported first-quarter earnings, revenue and total payment volume that missed estimates late Wednesday. The June quarter revenue outlook came in above views.",https://www.investors.com/news/technology/paypal-earnings-pypl-stock-q12020/,Negative,"PayPal Earnings, Revenue, Payment Volume Miss Estimates; Stock Falls",Investors Business Daily,1
2020-05-06 17:55:14-04:00,PYPL,paypal pypl misses earnings revenue estimates paypal pypl delivered earnings revenue surprises respectively quarter ended march numbers hold clues lies ahead stock,"Paypal (PYPL) delivered earnings and revenue surprises of -12.00% and -2.07%, respectively, for the quarter ended March 2020. Do the numbers hold clues to what lies ahead for the stock?",http://www.zacks.com/stock/news/916088/paypal-pypl-misses-q1-earnings-and-revenue-estimates,Negative,Paypal (PYPL) Misses Q1 Earnings and Revenue Estimates,Zacks Investment Research,1
2020-05-06 18:52:12-04:00,PYPL,paypal sees strong second quarter online spending surge paypal holdings inc said expects strong recovery payments volumes second quarter social distancing drives people shop online even lockdowns start ease sending shares extended trading,"PayPal Holdings Inc  said it expects a strong recovery in payments volumes in the second quarter as social distancing drives more people to shop online, even as lockdowns start to ease, sending its shares up 8% in extended trading.",https://www.reuters.com/article/us-paypal-results/paypal-sees-strong-second-quarter-as-online-spending-surge-idUSKBN22I332,Positive,PayPal sees strong second quarter as online spending surge,Reuters,1
2020-05-07 00:41:17-04:00,PYPL,paypal holdings inc pypl ceo dan schulman results earnings call transcript paypal holdings inc pypl ceo dan schulman results earnings call transcript,"PayPal Holdings, Inc. (PYPL) CEO Dan Schulman on Q1 2020 Results - Earnings Call Transcript",https://seekingalpha.com/article/4343944-paypal-holdings-inc-pypl-ceo-dan-schulman-on-q1-2020-results-earnings-call-transcript,Neutral,"PayPal Holdings, Inc. (PYPL) CEO Dan Schulman on Q1 2020 Results - Earnings Call Transcript",Seeking Alpha,0
2020-05-07 05:59:11-04:00,PYPL,paypal falls short analysts estimates earnings revenue first quarter paypal holdings inc nasdaq pypl posted weaker expected earnings report wednesday,PayPal Holdings Inc. (NASDAQ: PYPL) posted a weaker than expected earnings report on Wednesday.,https://invezz.com/news/2020/05/07/paypal-falls-short-of-analysts-estimates-for-earnings-and-revenue-in-the-first-quarter/,Negative,PayPal falls short of analysts’ estimates for earnings and revenue in the first quarter,Invezz,0
2020-05-07 06:44:21-04:00,PYPL,paypal sees strong second quarter online spending surges may paypal holdings inc said expects strong recovery payments volumes second quarter social distancing drives people shop online even lockdowns start ease sending shares extended trading,"PayPal Holdings Inc  said it expects a strong recovery in payments volumes in the second quarter as social distancing drives more people to shop online, even as lockdowns start to ease, sending its shares up 8% in extended trading.",https://www.reuters.com/article/us-paypal-results/paypal-sees-strong-second-quarter-as-online-spending-surges-idUSKBN22I332,Positive,PayPal sees strong second quarter as online spending surges (May 6),Reuters,0
2020-05-07 09:02:04-04:00,PYPL,paypal square eye boost crisis spurs online shopping shift wall street analysts looked past surprisingly shaky first quarter payment processors paypal holdings inc square inc hoping shift towards online buying see businesses surge year,Wall Street analysts looked past a surprisingly shaky first quarter for payment processors PayPal Holdings Inc  and Square Inc  hoping that the shift towards more online buying will see their businesses surge this year.,https://www.reuters.com/article/us-payment-processors-stocks/paypal-square-eye-boost-as-crisis-spurs-online-shopping-shift-idUSKBN22J1ZR,Positive,"PayPal, Square eye boost as crisis spurs online shopping shift",Reuters,0
2020-05-07 10:26:10-04:00,PYPL,paypal ceo earnings online spending trends pandemic paypal reported record amount new active accounts added platform april saw drop quarterly profit covid pandemic weighs consumer spending paypal president ceo dan schulman joins squawk box discuss,"PayPal reported a record amount of new active accounts added to its platform in April, but it saw a drop in quarterly profit as the Covid-19 pandemic weighs on consumer spending. PayPal President and CEO Dan Schulman, joins ""Squawk Box"" to discuss.",https://www.youtube.com/watch?v=dwsCl_5gjuw,Positive,"PayPal CEO on earnings, online spending trends during pandemic and more",CNBC Television,0
2020-05-07 10:33:53-04:00,PYPL,wall street jumps paypal outlook china data fuel recovery hopes u stocks jumped thursday investors encouraged paypal outlook unexpected rise chinese exports raised hopes economic recovery,"U.S. stocks jumped on Thursday as investors were encouraged by PayPal's outlook and an unexpected rise in Chinese exports, which raised hopes of an economic recovery.",https://www.reuters.com/article/us-usa-stocks/wall-street-jumps-as-paypal-outlook-china-data-fuel-recovery-hopes-idUSKBN22J1MZ,Positive,"Wall Street jumps as PayPal outlook, China data fuel recovery hopes",Reuters,0
2020-05-07 11:00:00-04:00,PYPL,paypal pypl earnings revenues miss estimates paypal pypl first quarter results reflect strength across venmo drove total payments volume growth amid coronavirus woes,"PayPal's (PYPL) first-quarter results reflect strength across Venmo, which drove total payments volume growth amid coronavirus woes.",http://www.zacks.com/stock/news/916952/paypal-pypl-earnings-and-revenues-miss-estimates-in-q1,Negative,PayPal (PYPL) Earnings and Revenues Miss Estimates in Q1,Zacks Investment Research,0
2020-05-07 12:06:00-04:00,PYPL,paypal stock soaring today payment processor quarterly results gave investors several reasons smile,The payment processor's quarterly results gave investors several reasons to smile.,https://www.fool.com/investing/2020/05/07/heres-why-paypal-is-soaring-on-thursday.aspx,Positive,Here's Why PayPal Stock Is Soaring Today,The Motley Fool,0
2020-05-07 13:33:13-04:00,PYPL,final trades fireeye slack paypal halftime report traders give top stocks watch second half,"The ""Halftime Report"" traders give their top stocks to watch for the second half.",https://www.youtube.com/watch?v=TxH3hW8YNzA,Positive,"Final Trades: FireEye, Slack, Paypal & More",CNBC Television,0
2020-05-07 14:23:00-04:00,PYPL,profits paypal decline company optimistic profits dropped company projecting revenue growth second quarter,"Profits dropped 87%, but the company is projecting 15% revenue growth in the second quarter.",https://www.fool.com/investing/2020/05/07/profits-at-paypal-decline-but-company-is-very-opti.aspx,Positive,"Profits at Paypal Decline, but Company Is Very Optimistic About Q2",The Motley Fool,0
2020-05-07 16:24:27-04:00,PYPL,stephanie link paypal stephanie link cnbc contributor joins closing bell discuss markets,"Stephanie Link, CNBC Contributor, joins ""Closing Bell"" to discuss markets.",https://www.youtube.com/watch?v=oXglR6FhJ9k,Positive,Stephanie Link on PayPal,CNBC Television,0
2020-05-07 16:55:02-04:00,PYPL,nasdaq thrusts higher several bullish earnings reports paypal fortinet twilio staged powerful breakouts thursday reporting earnings,"PayPal, Fortinet and Twilio staged powerful breakouts Thursday after reporting earnings.",https://www.youtube.com/watch?v=_akwhQNoW7g,Positive,Nasdaq Thrusts Higher On Several Bullish Earnings Reports,Investors Business Daily,0
